13:31:57.002Result: 2.028625E+000  Deviation:0.00221566805463799 Average:2.03271509170532 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058938E+000  Deviation:0.00198996177516829 Average:2.05712197065353 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.299375E-001  Deviation:0.00209211064967475 Average:0.426373144686222 Min:0.422812521457672 Max:0.42993751168251 Peak:0.00712499022483826Result: 3.038750E+000  Deviation:4.7560011185633E-05 Average:3.03885573863983 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.120000E-001  Deviation:0.00206455362757102 Average:0.408538143932819 Min:0.405062526464462 Max:0.41200003027916 Peak:0.00693750381469727Result: 2.029438E+000  Deviation:3.75581828052775E-05 Average:2.02943067073822 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.99235740078572E-05 Average:2.06960390090942 Min:2.069500207901 Max:2.0697500705719 Peak:0.000249862670898438Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:57.252Result: 2.031313E+000  Deviation:0.00222009670665525 Average:2.03270071744919 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059438E+000  Deviation:0.00199913045481743 Average:2.05713196992874 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.300000E-001  Deviation:0.00209201286316882 Average:0.426445019543171 Min:0.422812521457672 Max:0.430000007152557 Peak:0.00718748569488525Result: 3.038875E+000  Deviation:4.73981310337791E-05 Average:3.03885636329651 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.121250E-001  Deviation:0.0020652555543951 Average:0.408608768880367 Min:0.405062526464462 Max:0.412125021219254 Peak:0.00706249475479126Result: 2.029438E+000  Deviation:3.71413608033103E-05 Average:2.0294312953949 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.87563789855503E-05 Average:2.0696045255661 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:57.502Result: 2.032813E+000  Deviation:0.002205153314633 Average:2.03267634153366 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059125E+000  Deviation:0.0020039834320178 Average:2.05713759660721 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.300625E-001  Deviation:0.00209048105880146 Average:0.426517519652843 Min:0.422937512397766 Max:0.430062532424927 Peak:0.00712502002716064Result: 3.038813E+000  Deviation:4.68797410097993E-05 Average:3.03885511398315 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.122500E-001  Deviation:0.00206566199389386 Average:0.408680643737316 Min:0.405125021934509 Max:0.412250012159348 Peak:0.00712499022483826Result: 2.029438E+000  Deviation:3.71413608033103E-05 Average:2.0294312953949 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80585695532262E-05 Average:2.06960327625275 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:57.752Result: 2.029125E+000  Deviation:0.00220093633638714 Average:2.03267884254456 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058563E+000  Deviation:0.00200721515296554 Average:2.05714322090149 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.301875E-001  Deviation:0.00209078749693021 Average:0.426590019762516 Min:0.423000007867813 Max:0.430187523365021 Peak:0.00718751549720764Result: 3.038813E+000  Deviation:4.63215164490285E-05 Average:3.0388538646698 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.122500E-001  Deviation:0.00206466001677203 Average:0.408751893639564 Min:0.405187517404556 Max:0.412250012159348 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.75581828052775E-05 Average:2.02943067073822 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80585695532262E-05 Average:2.06960327625275 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:58.002Result: 2.029063E+000  Deviation:0.00220774329201445 Average:2.03267446756363 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058438E+000  Deviation:0.00193224370785411 Average:2.05721134662628 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.301875E-001  Deviation:0.00208966936235515 Average:0.426661894917488 Min:0.423062533140182 Max:0.430187523365021 Peak:0.00712499022483826Result: 3.038813E+000  Deviation:4.53194128933758E-05 Average:3.03885448932648 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.123125E-001  Deviation:0.00206335222168844 Average:0.408823143541813 Min:0.405250012874603 Max:0.412312507629395 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.73054764387356E-05 Average:2.02942942142487 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069625E+000  Deviation:3.80585695532262E-05 Average:2.06960327625275 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:58.252Result: 2.031625E+000  Deviation:0.00220601760273812 Average:2.03267759084702 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058875E+000  Deviation:0.00193894022475618 Average:2.05723197221756 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.302500E-001  Deviation:0.00208822508096491 Average:0.426733769774437 Min:0.423125028610229 Max:0.430250018835068 Peak:0.00712499022483826Result: 3.038875E+000  Deviation:4.45873070617092E-05 Average:3.0388538646698 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.123750E-001  Deviation:0.00206173853488965 Average:0.408894393742085 Min:0.40531250834465 Max:0.412375032901764 Peak:0.00706252455711365Result: 2.029375E+000  Deviation:3.7689137735636E-05 Average:2.02942879676819 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.82084393431133E-05 Average:2.06960265159607 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:58.502Result: 2.032125E+000  Deviation:0.0021941464120558 Average:2.03264883995056 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059563E+000  Deviation:0.00192916805976266 Average:2.05728509902954 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.303750E-001  Deviation:0.00208752356442871 Average:0.426806269586086 Min:0.42331251502037 Max:0.430375009775162 Peak:0.00706249475479126Result: 3.038875E+000  Deviation:4.38339930605146E-05 Average:3.03885324001312 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.125000E-001  Deviation:0.00206089093821832 Average:0.408966268897057 Min:0.405437529087067 Max:0.412500023841858 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.73740965463749E-05 Average:2.02942754745483 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.74373153410092E-05 Average:2.06960140228271 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:58.736Result: 2.037375E+000  Deviation:0.00224122844441744 Average:2.03270759105682 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059125E+000  Deviation:0.00193595040546758 Average:2.05731197595596 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.304375E-001  Deviation:0.00208866546092038 Average:0.426877519786358 Min:0.42331251502037 Max:0.430437535047531 Peak:0.00712502002716064Result: 3.038813E+000  Deviation:4.3964185906301E-05 Average:3.03885261535645 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.125625E-001  Deviation:0.00206082564607048 Average:0.409037518799305 Min:0.405562520027161 Max:0.412562519311905 Peak:0.00699999928474426Result: 2.029375E+000  Deviation:3.73740965463749E-05 Average:2.02942754745483 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.75581828052775E-05 Average:2.06960077762604 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:58.971Result: 2.032313E+000  Deviation:0.00223633934105301 Average:2.03271884202957 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058813E+000  Deviation:0.00192590314934457 Average:2.0573513507843 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.305000E-001  Deviation:0.00208841571236398 Average:0.42694939494133 Min:0.423375010490417 Max:0.430500030517578 Peak:0.00712502002716064Result: 3.038813E+000  Deviation:4.3964185906301E-05 Average:3.03885261535645 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.126250E-001  Deviation:0.00206155025183289 Average:0.409108143746853 Min:0.405562520027161 Max:0.412625014781952 Peak:0.00706249475479126Result: 2.029438E+000  Deviation:3.66660875598846E-05 Average:2.02942692279816 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.76682149311896E-05 Average:2.06960015296936 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:59.221Result: 2.032125E+000  Deviation:0.00222105410329266 Average:2.03273946523666 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.057250E+000  Deviation:0.0019087971519199 Average:2.05737572431564 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.305625E-001  Deviation:0.00208783979644802 Average:0.427021270096302 Min:0.423500031232834 Max:0.430562525987625 Peak:0.00706249475479126Result: 3.038813E+000  Deviation:4.32956904452816E-05 Average:3.03885136604309 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.127500E-001  Deviation:0.00206197920568422 Average:0.409180018603802 Min:0.405687510967255 Max:0.412750005722046 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.70138042864126E-05 Average:2.02942629814148 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.77674836177534E-05 Average:2.06959952831268 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:59.471Result: 2.028125E+000  Deviation:0.00226202728868534 Average:2.03271071434021 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059375E+000  Deviation:0.00190471931051001 Average:2.05741884946823 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.306250E-001  Deviation:0.00208803390299804 Average:0.42709251999855 Min:0.423500031232834 Max:0.430625021457672 Peak:0.00712499022483826Result: 3.038813E+000  Deviation:4.2579710589769E-05 Average:3.03885011672974 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.127500E-001  Deviation:0.00206209777549444 Average:0.40925064355135 Min:0.405687510967255 Max:0.412750005722046 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.73477244394342E-05 Average:2.0294256734848 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069625E+000  Deviation:3.68002093797614E-05 Average:2.06959890365601 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:59.721Result: 2.031813E+000  Deviation:0.0022637817810315 Average:2.032700715065 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.060063E+000  Deviation:0.00189883866971407 Average:2.0574750995636 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.307500E-001  Deviation:0.00208790244478765 Average:0.4271650198102 Min:0.423562526702881 Max:0.430750012397766 Peak:0.00718748569488525Result: 3.038875E+000  Deviation:4.17335918543111E-05 Average:3.03884949207306 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.128125E-001  Deviation:0.00206083229625749 Average:0.409321893751621 Min:0.405750006437302 Max:0.412812530994415 Peak:0.00706252455711365Result: 2.029438E+000  Deviation:3.70138042864126E-05 Average:2.02942629814148 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069688E+000  Deviation:3.77674836177534E-05 Average:2.06959952831268 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:31:59.971Result: 2.031563E+000  Deviation:0.0022545939577474 Average:2.03266633987427 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058313E+000  Deviation:0.00190063127389859 Average:2.05748197555542 Min:2.05143761634827 Max:2.06187510490417 Peak:0.0104374885559082Result: 4.307500E-001  Deviation:0.00208634797894623 Average:0.427236894667149 Min:0.423625022172928 Max:0.430750012397766 Peak:0.00712499022483826Result: 3.038813E+000  Deviation:4.18137934463787E-05 Average:3.03884886741638 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.128750E-001  Deviation:0.00205926008964086 Average:0.409393143951893 Min:0.405812531709671 Max:0.412875026464462 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.73477244394342E-05 Average:2.0294256734848 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.78560811225293E-05 Average:2.06959890365601 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:00.221Result: 2.029438E+000  Deviation:0.00227759848103473 Average:2.03263446331024 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.062188E+000  Deviation:0.00195376100284858 Average:2.05754135131836 Min:2.05143761634827 Max:2.06218767166138 Peak:0.0107500553131104Result: 4.308750E-001  Deviation:0.00208553639414625 Average:0.427309394776821 Min:0.423687517642975 Max:0.430875033140182 Peak:0.00718751549720764Result: 3.038813E+000  Deviation:4.18844384740901E-05 Average:3.0388482427597 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.129375E-001  Deviation:0.00205738098678776 Average:0.409464393854141 Min:0.405875027179718 Max:0.412937521934509 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.76682149311896E-05 Average:2.02942504882812 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.79340897833728E-05 Average:2.06959827899933 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:00.471Result: 2.031875E+000  Deviation:0.00227780009154872 Average:2.03263383865356 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.060250E+000  Deviation:0.00187273329535955 Average:2.05762947559357 Min:2.05293750762939 Max:2.06218767166138 Peak:0.00925016403198242Result: 4.309375E-001  Deviation:0.00208437301967753 Average:0.427381894886494 Min:0.423875033855438 Max:0.430937528610229 Peak:0.00706249475479126Result: 3.038813E+000  Deviation:4.19455478459716E-05 Average:3.03884761810303 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.130000E-001  Deviation:0.00205519362274253 Average:0.40953564375639 Min:0.406062513589859 Max:0.413000017404556 Peak:0.00693750381469727Result: 2.029375E+000  Deviation:3.79756308966671E-05 Average:2.02942442417145 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069625E+000  Deviation:3.79340897833728E-05 Average:2.06959827899933 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:00.721Result: 2.029375E+000  Deviation:0.0022828990510173 Average:2.03263008832932 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059500E+000  Deviation:0.001877539846774 Average:2.05763509988785 Min:2.05293750762939 Max:2.06218767166138 Peak:0.00925016403198242Result: 4.310000E-001  Deviation:0.00208506378397857 Average:0.427453144788742 Min:0.423875033855438 Max:0.431000024080276 Peak:0.00712499022483826Result: 3.038875E+000  Deviation:4.19455478459716E-05 Average:3.03884761810303 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.130625E-001  Deviation:0.00205491388054489 Average:0.409605643749237 Min:0.406062513589859 Max:0.413062512874603 Peak:0.00699999928474426Result: 2.029313E+000  Deviation:3.95615878173028E-05 Average:2.02942317485809 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069625E+000  Deviation:3.78560811225293E-05 Average:2.06959890365601 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:00.955Result: 2.031250E+000  Deviation:0.00227227585625404 Average:2.03259071350098 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.057563E+000  Deviation:0.00187750487750516 Average:2.05763572454453 Min:2.05293750762939 Max:2.06218767166138 Peak:0.00925016403198242Result: 4.310625E-001  Deviation:0.00208435663633482 Average:0.427525019645691 Min:0.424000024795532 Max:0.431062519550323 Peak:0.00706249475479126Result: 3.038813E+000  Deviation:4.19455478459716E-05 Average:3.03884761810303 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.131875E-001  Deviation:0.00205434483936416 Average:0.409676893949509 Min:0.406187504529953 Max:0.41318753361702 Peak:0.00700002908706665Result: 2.029438E+000  Deviation:3.88224346532813E-05 Average:2.02942255020142 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.79340897833728E-05 Average:2.06959827899933 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:01.205Result: 2.033000E+000  Deviation:0.00227025180084225 Average:2.03260508775711 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.058750E+000  Deviation:0.00188023776402446 Average:2.0576513504982 Min:2.05293750762939 Max:2.06218767166138 Peak:0.00925016403198242Result: 4.311875E-001  Deviation:0.00208549915819496 Average:0.42759689450264 Min:0.424000024795532 Max:0.431187510490417 Peak:0.00718748569488525Result: 3.038875E+000  Deviation:4.19455478459716E-05 Average:3.03884761810303 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.133125E-001  Deviation:0.00205565799998021 Average:0.40974814414978 Min:0.406187504529953 Max:0.413312524557114 Peak:0.00712502002716064Result: 2.029375E+000  Deviation:3.90804578273975E-05 Average:2.02942192554474 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80015672552296E-05 Average:2.06959765434265 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:01.455Result: 2.030438E+000  Deviation:0.0022804579457829 Average:2.03258133888245 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059750E+000  Deviation:0.00188930044506754 Average:2.05768197536469 Min:2.05293750762939 Max:2.06218767166138 Peak:0.00925016403198242Result: 4.312500E-001  Deviation:0.002085213688418 Average:0.427669394314289 Min:0.424062520265579 Max:0.431250005960464 Peak:0.00718748569488525Result: 3.038875E+000  Deviation:4.19455478459716E-05 Average:3.03884761810303 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.133750E-001  Deviation:0.002055558421049 Average:0.409820019304752 Min:0.406250029802322 Max:0.413375020027161 Peak:0.00712499022483826Result: 2.029375E+000  Deviation:3.93267741645424E-05 Average:2.02942130088806 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80015672552296E-05 Average:2.06959765434265 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:01.705Result: 2.032125E+000  Deviation:0.00228032295092282 Average:2.03258196353912 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.060813E+000  Deviation:0.00185332763402996 Average:2.05776072740555 Min:2.05400013923645 Max:2.06218767166138 Peak:0.00818753242492676Result: 4.313125E-001  Deviation:0.00208457726772411 Average:0.427741894423962 Min:0.424125015735626 Max:0.431312531232834 Peak:0.00718751549720764Result: 3.038813E+000  Deviation:4.19971905311149E-05 Average:3.03884699344635 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.133750E-001  Deviation:0.00205404816375792 Average:0.409891269207001 Min:0.406312525272369 Max:0.413375020027161 Peak:0.00706249475479126Result: 2.029438E+000  Deviation:3.93267741645424E-05 Average:2.02942130088806 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80015672552296E-05 Average:2.06959765434265 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:01.939Result: 2.029625E+000  Deviation:0.00229857511706229 Average:2.03255883932114 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.063125E+000  Deviation:0.00190544765815538 Average:2.05784385204315 Min:2.05400013923645 Max:2.0631251335144 Peak:0.0091249942779541Result: 4.313750E-001  Deviation:0.00208358904672157 Average:0.427814394533634 Min:0.42425000667572 Max:0.431375026702881 Peak:0.00712502002716064Result: 3.038938E+000  Deviation:4.19971905311149E-05 Average:3.03884699344635 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.135000E-001  Deviation:0.0020533079531112 Average:0.40996314406395 Min:0.406437516212463 Max:0.413500010967255 Peak:0.00706249475479126Result: 2.029375E+000  Deviation:3.95615878173028E-05 Average:2.02942067623138 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80015672552296E-05 Average:2.06959765434265 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:02.189Result: 2.032438E+000  Deviation:0.00229712395986944 Average:2.03254946470261 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.060250E+000  Deviation:0.00191514143032339 Average:2.05788197755814 Min:2.05400013923645 Max:2.0631251335144 Peak:0.0091249942779541Result: 4.314375E-001  Deviation:0.00208336018780549 Average:0.427886269688606 Min:0.42431253194809 Max:0.431437522172928 Peak:0.00712499022483826Result: 3.038813E+000  Deviation:4.20394150752119E-05 Average:3.03884636878967 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.135625E-001  Deviation:0.00205335149630952 Average:0.410034393966198 Min:0.406437516212463 Max:0.413562506437302 Peak:0.00712499022483826Result: 2.029438E+000  Deviation:3.87818006041673E-05 Average:2.02942005157471 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069625E+000  Deviation:3.79340897833728E-05 Average:2.06959827899933 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:02.424Result: 2.031875E+000  Deviation:0.00229633610974652 Average:2.03253384113312 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059250E+000  Deviation:0.00191996628065624 Average:2.05789697885513 Min:2.05400013923645 Max:2.0631251335144 Peak:0.0091249942779541Result: 4.315000E-001  Deviation:0.00208280490480588 Average:0.427958144545555 Min:0.424437522888184 Max:0.431500017642975 Peak:0.00706249475479126Result: 3.038813E+000  Deviation:4.20394150752119E-05 Average:3.03884636878967 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.136250E-001  Deviation:0.00205197005710385 Average:0.41010626912117 Min:0.406625032424927 Max:0.413625031709671 Peak:0.00699999928474426Result: 2.029438E+000  Deviation:3.87818006041673E-05 Average:2.02942005157471 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.80015672552296E-05 Average:2.06959765434265 Min:2.06956267356873 Max:2.0697500705719 Peak:0.000187397003173828Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:02.674Result: 2.032313E+000  Deviation:0.00226118821577216 Average:2.03249196529388 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059563E+000  Deviation:0.00192396811557401 Average:2.05792448043823 Min:2.05400013923645 Max:2.0631251335144 Peak:0.0091249942779541Result: 4.315625E-001  Deviation:0.00208302080548506 Average:0.428029394447804 Min:0.424500018358231 Max:0.431562513113022 Peak:0.00706249475479126Result: 3.038813E+000  Deviation:4.20394150752119E-05 Average:3.03884636878967 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.136875E-001  Deviation:0.0020524809880766 Average:0.410176894068718 Min:0.406750023365021 Max:0.413687527179718 Peak:0.00693750381469727Result: 2.029438E+000  Deviation:3.87818006041673E-05 Average:2.02942005157471 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069500E+000  Deviation:3.91258155570755E-05 Average:2.0695964050293 Min:2.069500207901 Max:2.0697500705719 Peak:0.000249862670898438Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
13:32:02.908Result: 2.035000E+000  Deviation:0.00227052589659928 Average:2.03250258922577 Min:2.02649998664856 Max:2.03756260871887 Peak:0.0110626220703125Result: 2.059250E+000  Deviation:0.00192206097293691 Average:2.05795323133469 Min:2.05400013923645 Max:2.0631251335144 Peak:0.0091249942779541Result: 4.317500E-001  Deviation:0.00208510735051871 Average:0.428101894557476 Min:0.424562513828278 Max:0.431750029325485 Peak:0.00718751549720764Result: 3.038875E+000  Deviation:4.19971905311149E-05 Average:3.03884699344635 Min:3.03875017166138 Max:3.03893756866455 Peak:0.000187397003173828Result: 4.137500E-001  Deviation:0.00205379409326117 Average:0.410246894061565 Min:0.406750023365021 Max:0.413750022649765 Peak:0.00699999928474426Result: 2.029375E+000  Deviation:3.89996924290581E-05 Average:2.02941942691803 Min:2.02931261062622 Max:2.02950000762939 Peak:0.000187397003173828Result: 2.069563E+000  Deviation:3.91610566562862E-05 Average:2.06959578037262 Min:2.069500207901 Max:2.0697500705719 Peak:0.000249862670898438Result: 0.000000E+000  Deviation:0 Average:0 Min:0 Max:0 Peak:0
